family,family_name,converter_id,converter_name,public_label,display_order,speed_ratio,k_factor,torque_ratio,status,customer_visible
264X252stator,264 x 252 Stator,264x252stator-264-x-252-240f234,264 X (252 240F234),264 X (252 240F234),6,0.5,188.55,1.384,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-240f234,264 X (252 240F234),264 X (252 240F234),7,0.6,191.81,1.3,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-240f234,264 X (252 240F234),264 X (252 240F234),8,0.7,192.77,1.2,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-240f234,264 X (252 240F234),264 X (252 240F234),9,0.8,204.35,1.11,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-240f234,264 X (252 240F234),264 X (252 240F234),10,0.85,212.39,1.106,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-240f234,264 X (252 240F234),264 X (252 240F234),11,0.9,221.18,0.989,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-240f234,264 X (252 240F234),264 X (252 240F234),12,0.92,230.59,0.953,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-240f234,264 X (252 240F234),264 X (252 240F234),13,0.95,257.22,0.934,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-242w262,264 X (252 242W262),264 X (252 242W262),1,0.0,208.09,1.726,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-242w262,264 X (252 242W262),264 X (252 242W262),2,0.1,204.29,1.67,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-242w262,264 X (252 242W262),264 X (252 242W262),3,0.2,202.7,1.631,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-242w262,264 X (252 242W262),264 X (252 242W262),4,0.3,199.02,1.579,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-242w262,264 X (252 242W262),264 X (252 242W262),5,0.4,193.97,1.483,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-242w262,264 X (252 242W262),264 X (252 242W262),6,0.5,197.49,1.417,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-242w262,264 X (252 242W262),264 X (252 242W262),7,0.6,207.33,1.332,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-242w262,264 X (252 242W262),264 X (252 242W262),8,0.7,209.77,1.205,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-242w262,264 X (252 242W262),264 X (252 242W262),9,0.8,224.08,1.123,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-242w262,264 X (252 242W262),264 X (252 242W262),10,0.85,235.65,1.058,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-242w262,264 X (252 242W262),264 X (252 242W262),11,0.9,245.46,1.006,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-242w262,264 X (252 242W262),264 X (252 242W262),12,0.92,253.92,0.982,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-242w262,264 X (252 242W262),264 X (252 242W262),13,0.95,274.36,0.941,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-250f228,264 X (252 250F228),264 X (252 250F228),1,0.0,203.95,1.667,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-250f228,264 X (252 250F228),264 X (252 250F228),2,0.1,194.0,1.584,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-250f228,264 X (252 250F228),264 X (252 250F228),3,0.2,185.87,1.53,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-250f228,264 X (252 250F228),264 X (252 250F228),4,0.3,181.56,1.49,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-250f228,264 X (252 250F228),264 X (252 250F228),5,0.4,179.88,1.448,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-250f228,264 X (252 250F228),264 X (252 250F228),6,0.5,184.88,1.383,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-250f228,264 X (252 250F228),264 X (252 250F228),7,0.6,185.14,1.282,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-250f228,264 X (252 250F228),264 X (252 250F228),8,0.7,185.26,1.204,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-250f228,264 X (252 250F228),264 X (252 250F228),9,0.8,192.36,1.108,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-250f228,264 X (252 250F228),264 X (252 250F228),10,0.85,197.81,1.059,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-250f228,264 X (252 250F228),264 X (252 250F228),11,0.9,208.27,1.004,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-250f228,264 X (252 250F228),264 X (252 250F228),12,0.92,213.67,0.976,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-250f228,264 X (252 250F228),264 X (252 250F228),13,0.95,229.81,0.93,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-264f239,264 X (252 264F239),264 X (252 264F239),1,0.0,204.67,1.613,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-264f239,264 X (252 264F239),264 X (252 264F239),2,0.1,198.25,1.56,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-264f239,264 X (252 264F239),264 X (252 264F239),3,0.2,193.47,1.523,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-264f239,264 X (252 264F239),264 X (252 264F239),4,0.3,190.13,1.429,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-264f239,264 X (252 264F239),264 X (252 264F239),5,0.4,186.88,1.377,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-264f239,264 X (252 264F239),264 X (252 264F239),6,0.5,193.74,1.315,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-264f239,264 X (252 264F239),264 X (252 264F239),7,0.6,195.57,1.29,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-264f239,264 X (252 264F239),264 X (252 264F239),8,0.7,197.36,1.177,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-264f239,264 X (252 264F239),264 X (252 264F239),9,0.8,205.87,1.111,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-264f239,264 X (252 264F239),264 X (252 264F239),10,0.85,216.61,1.063,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-264f239,264 X (252 264F239),264 X (252 264F239),11,0.9,225.29,1.007,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-264f239,264 X (252 264F239),264 X (252 264F239),12,0.92,230.77,0.982,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-264f239,264 X (252 264F239),264 X (252 264F239),13,0.95,243.95,0.931,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-270f252,264 X (252 270F252),264 X (252 270F252),1,0.0,222.25,1.422,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-270f252,264 X (252 270F252),264 X (252 270F252),2,0.1,219.17,1.399,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-270f252,264 X (252 270F252),264 X (252 270F252),3,0.2,211.86,1.363,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-270f252,264 X (252 270F252),264 X (252 270F252),4,0.3,197.52,1.289,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-270f252,264 X (252 270F252),264 X (252 270F252),5,0.4,197.57,1.192,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-270f252,264 X (252 270F252),264 X (252 270F252),6,0.5,201.97,1.185,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-270f252,264 X (252 270F252),264 X (252 270F252),7,0.6,208.98,1.159,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-270f252,264 X (252 270F252),264 X (252 270F252),8,0.7,214.75,1.139,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-270f252,264 X (252 270F252),264 X (252 270F252),9,0.8,219.97,1.071,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-270f252,264 X (252 270F252),264 X (252 270F252),10,0.85,224.97,1.041,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-270f252,264 X (252 270F252),264 X (252 270F252),11,0.9,232.39,0.994,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-270f252,264 X (252 270F252),264 X (252 270F252),12,0.92,237.96,0.969,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-270f252,264 X (252 270F252),264 X (252 270F252),13,0.95,246.92,0.941,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-279f280,264 X (252 279F280),264 X (252 279F280),1,0.0,211.45,1.61,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-279f280,264 X (252 279F280),264 X (252 279F280),2,0.1,207.32,1.564,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-279f280,264 X (252 279F280),264 X (252 279F280),3,0.2,198.13,1.499,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-279f280,264 X (252 279F280),264 X (252 279F280),4,0.3,194.96,1.429,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-279f280,264 X (252 279F280),264 X (252 279F280),5,0.4,195.86,1.374,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-279f280,264 X (252 279F280),264 X (252 279F280),6,0.5,197.0,1.319,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-279f280,264 X (252 279F280),264 X (252 279F280),7,0.6,202.57,1.271,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-279f280,264 X (252 279F280),264 X (252 279F280),8,0.7,216.75,1.183,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-279f280,264 X (252 279F280),264 X (252 279F280),9,0.8,233.25,1.099,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-279f280,264 X (252 279F280),264 X (252 279F280),10,0.85,240.0,1.048,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-279f280,264 X (252 279F280),264 X (252 279F280),11,0.9,255.08,0.971,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-279f280,264 X (252 279F280),264 X (252 279F280),12,0.92,264.42,0.979,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-279f280,264 X (252 279F280),264 X (252 279F280),13,0.95,282.92,0.948,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-282f261,264 X (252 282F261),264 X (252 282F261),1,0.0,214.28,1.538,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-282f261,264 X (252 282F261),264 X (252 282F261),2,0.1,213.65,1.474,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-282f261,264 X (252 282F261),264 X (252 282F261),3,0.2,196.68,1.415,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-282f261,264 X (252 282F261),264 X (252 282F261),4,0.3,195.57,1.346,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-282f261,264 X (252 282F261),264 X (252 282F261),5,0.4,191.73,1.314,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-282f261,264 X (252 282F261),264 X (252 282F261),6,0.5,201.07,1.286,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-282f261,264 X (252 282F261),264 X (252 282F261),7,0.6,202.45,1.26,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-282f261,264 X (252 282F261),264 X (252 282F261),8,0.7,216.74,1.187,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-282f261,264 X (252 282F261),264 X (252 282F261),9,0.8,226.53,1.093,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-282f261,264 X (252 282F261),264 X (252 282F261),10,0.85,231.82,1.059,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-282f261,264 X (252 282F261),264 X (252 282F261),11,0.9,241.74,0.999,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-282f261,264 X (252 282F261),264 X (252 282F261),12,0.92,250.54,0.983,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-282f261,264 X (252 282F261),264 X (252 282F261),13,0.95,269.5,0.952,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t2n,264 X (252 T2N),264 X (252 T2N),1,0.0,157.93,1.5,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t2n,264 X (252 T2N),264 X (252 T2N),2,0.1,154.91,1.472,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t2n,264 X (252 T2N),264 X (252 T2N),3,0.2,152.64,1.46,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t2n,264 X (252 T2N),264 X (252 T2N),4,0.3,150.33,1.382,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t2n,264 X (252 T2N),264 X (252 T2N),5,0.4,148.83,1.317,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t2n,264 X (252 T2N),264 X (252 T2N),6,0.5,146.9,1.286,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t2n,264 X (252 T2N),264 X (252 T2N),7,0.6,148.42,1.211,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t2n,264 X (252 T2N),264 X (252 T2N),8,0.7,148.79,1.149,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t2n,264 X (252 T2N),264 X (252 T2N),9,0.8,153.67,1.059,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t2n,264 X (252 T2N),264 X (252 T2N),10,0.85,156.42,1.015,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t2n,264 X (252 T2N),264 X (252 T2N),11,0.9,163.32,0.969,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t2n,264 X (252 T2N),264 X (252 T2N),12,0.92,169.87,0.949,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t2n,264 X (252 T2N),264 X (252 T2N),13,0.95,193.41,0.914,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4i,264 X (252 T4I),264 X (252 T4I),1,0.0,192.57,1.549,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4i,264 X (252 T4I),264 X (252 T4I),2,0.1,187.82,1.513,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4i,264 X (252 T4I),264 X (252 T4I),3,0.2,180.28,1.437,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4i,264 X (252 T4I),264 X (252 T4I),4,0.3,179.52,1.399,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4i,264 X (252 T4I),264 X (252 T4I),5,0.4,175.45,1.365,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4i,264 X (252 T4I),264 X (252 T4I),6,0.5,177.72,1.287,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4i,264 X (252 T4I),264 X (252 T4I),7,0.6,179.4,1.233,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4i,264 X (252 T4I),264 X (252 T4I),8,0.7,180.06,1.165,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4i,264 X (252 T4I),264 X (252 T4I),9,0.8,186.67,1.077,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4i,264 X (252 T4I),264 X (252 T4I),10,0.85,190.6,1.032,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4i,264 X (252 T4I),264 X (252 T4I),11,0.9,195.16,0.984,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4i,264 X (252 T4I),264 X (252 T4I),12,0.92,200.35,0.96,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4i,264 X (252 T4I),264 X (252 T4I),13,0.95,217.52,0.916,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4o,264 X (252 T4O),264 X (252 T4O),1,0.0,160.67,1.561,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4o,264 X (252 T4O),264 X (252 T4O),2,0.1,156.25,1.505,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4o,264 X (252 T4O),264 X (252 T4O),3,0.2,151.33,1.456,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4o,264 X (252 T4O),264 X (252 T4O),4,0.3,147.16,1.382,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4o,264 X (252 T4O),264 X (252 T4O),5,0.4,146.85,1.34,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4o,264 X (252 T4O),264 X (252 T4O),6,0.5,145.45,1.285,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4o,264 X (252 T4O),264 X (252 T4O),7,0.6,147.69,1.225,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4o,264 X (252 T4O),264 X (252 T4O),8,0.7,148.04,1.127,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4o,264 X (252 T4O),264 X (252 T4O),9,0.8,151.61,1.054,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4o,264 X (252 T4O),264 X (252 T4O),10,0.85,153.66,1.01,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4o,264 X (252 T4O),264 X (252 T4O),11,0.9,161.7,0.964,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4o,264 X (252 T4O),264 X (252 T4O),12,0.92,168.76,0.943,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t4o,264 X (252 T4O),264 X (252 T4O),13,0.95,194.51,0.907,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t5i,264 X (252 T5I),264 X (252 T5I),1,0.0,193.01,1.538,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t5i,264 X (252 T5I),264 X (252 T5I),2,0.1,188.31,1.479,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t5i,264 X (252 T5I),264 X (252 T5I),3,0.2,183.78,1.447,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t5i,264 X (252 T5I),264 X (252 T5I),4,0.3,181.97,1.41,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t5i,264 X (252 T5I),264 X (252 T5I),5,0.4,180.3,1.363,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t5i,264 X (252 T5I),264 X (252 T5I),6,0.5,178.61,1.293,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t5i,264 X (252 T5I),264 X (252 T5I),7,0.6,180.6,1.23,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t5i,264 X (252 T5I),264 X (252 T5I),8,0.7,181.01,1.161,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t5i,264 X (252 T5I),264 X (252 T5I),9,0.8,187.52,1.076,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t5i,264 X (252 T5I),264 X (252 T5I),10,0.85,191.46,1.034,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t5i,264 X (252 T5I),264 X (252 T5I),11,0.9,196.43,0.983,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t5i,264 X (252 T5I),264 X (252 T5I),12,0.92,201.91,0.957,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t5i,264 X (252 T5I),264 X (252 T5I),13,0.95,221.0,0.919,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t6j,264 X (252 T6J),264 X (252 T6J),1,0.0,190.77,1.578,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t6j,264 X (252 T6J),264 X (252 T6J),2,0.1,183.29,1.518,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t6j,264 X (252 T6J),264 X (252 T6J),3,0.2,178.8,1.495,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t6j,264 X (252 T6J),264 X (252 T6J),4,0.3,176.65,1.457,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t6j,264 X (252 T6J),264 X (252 T6J),5,0.4,175.47,1.349,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t6j,264 X (252 T6J),264 X (252 T6J),6,0.5,175.33,1.309,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t6j,264 X (252 T6J),264 X (252 T6J),7,0.6,177.5,1.228,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t6j,264 X (252 T6J),264 X (252 T6J),8,0.7,174.08,1.153,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t6j,264 X (252 T6J),264 X (252 T6J),9,0.8,181.0,1.071,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t6j,264 X (252 T6J),264 X (252 T6J),10,0.85,184.4,1.031,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t6j,264 X (252 T6J),264 X (252 T6J),11,0.9,189.7,0.981,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t6j,264 X (252 T6J),264 X (252 T6J),12,0.92,194.3,0.957,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t6j,264 X (252 T6J),264 X (252 T6J),13,0.95,212.02,0.919,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7j,264 X (252 T7J),264 X (252 T7J),1,0.0,189.87,1.575,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7j,264 X (252 T7J),264 X (252 T7J),2,0.1,182.59,1.513,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7j,264 X (252 T7J),264 X (252 T7J),3,0.2,181.91,1.473,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7j,264 X (252 T7J),264 X (252 T7J),4,0.3,179.88,1.424,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7j,264 X (252 T7J),264 X (252 T7J),5,0.4,172.81,1.361,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7j,264 X (252 T7J),264 X (252 T7J),6,0.5,173.54,1.298,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7j,264 X (252 T7J),264 X (252 T7J),7,0.6,174.3,1.236,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7j,264 X (252 T7J),264 X (252 T7J),8,0.7,174.07,1.157,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7j,264 X (252 T7J),264 X (252 T7J),9,0.8,181.51,1.073,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7j,264 X (252 T7J),264 X (252 T7J),10,0.85,184.99,1.031,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7j,264 X (252 T7J),264 X (252 T7J),11,0.9,190.52,0.98,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7j,264 X (252 T7J),264 X (252 T7J),12,0.92,195.3,0.958,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7j,264 X (252 T7J),264 X (252 T7J),13,0.95,215.32,0.92,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7k,264 X (252 T7K),264 X (252 T7K),1,0.0,184.95,1.585,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7k,264 X (252 T7K),264 X (252 T7K),2,0.1,177.62,1.513,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7k,264 X (252 T7K),264 X (252 T7K),3,0.2,173.89,1.47,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7k,264 X (252 T7K),264 X (252 T7K),4,0.3,169.12,1.432,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7k,264 X (252 T7K),264 X (252 T7K),5,0.4,168.25,1.371,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7k,264 X (252 T7K),264 X (252 T7K),6,0.5,168.18,1.291,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7k,264 X (252 T7K),264 X (252 T7K),7,0.6,169.33,1.233,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7k,264 X (252 T7K),264 X (252 T7K),8,0.7,169.52,1.154,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7k,264 X (252 T7K),264 X (252 T7K),9,0.8,175.28,1.072,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7k,264 X (252 T7K),264 X (252 T7K),10,0.85,178.61,1.03,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7k,264 X (252 T7K),264 X (252 T7K),11,0.9,184.13,0.979,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7k,264 X (252 T7K),264 X (252 T7K),12,0.92,189.26,0.954,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t7k,264 X (252 T7K),264 X (252 T7K),13,0.95,206.78,0.913,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8j,264 X (252 T8J),264 X (252 T8J),1,0.0,192.03,1.601,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8j,264 X (252 T8J),264 X (252 T8J),2,0.1,189.23,1.563,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8j,264 X (252 T8J),264 X (252 T8J),3,0.2,179.83,1.508,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8j,264 X (252 T8J),264 X (252 T8J),4,0.3,177.06,1.429,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8j,264 X (252 T8J),264 X (252 T8J),5,0.4,176.61,1.353,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8j,264 X (252 T8J),264 X (252 T8J),6,0.5,174.91,1.294,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8j,264 X (252 T8J),264 X (252 T8J),7,0.6,174.42,1.232,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8j,264 X (252 T8J),264 X (252 T8J),8,0.7,174.5,1.179,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8j,264 X (252 T8J),264 X (252 T8J),9,0.8,181.69,1.083,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8j,264 X (252 T8J),264 X (252 T8J),10,0.85,186.0,1.029,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8j,264 X (252 T8J),264 X (252 T8J),11,0.9,192.26,0.979,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8j,264 X (252 T8J),264 X (252 T8J),12,0.92,196.91,0.958,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8j,264 X (252 T8J),264 X (252 T8J),13,0.95,216.08,0.915,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8k,264 X (252 T8K),264 X (252 T8K),1,0.0,186.46,1.587,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8k,264 X (252 T8K),264 X (252 T8K),2,0.1,180.1,1.543,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8k,264 X (252 T8K),264 X (252 T8K),3,0.2,176.74,1.497,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8k,264 X (252 T8K),264 X (252 T8K),4,0.3,175.62,1.43,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8k,264 X (252 T8K),264 X (252 T8K),5,0.4,172.15,1.358,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8k,264 X (252 T8K),264 X (252 T8K),6,0.5,170.33,1.3,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8k,264 X (252 T8K),264 X (252 T8K),7,0.6,170.23,1.231,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8k,264 X (252 T8K),264 X (252 T8K),8,0.7,169.08,1.15,published,true
264X252stator,264 x 252 Stator,264x252stator-264-x-252-t8k,264 X (252 T8K),264 X (252 T8K),9,0.8,175.68,1.068,published,true
